ID,SENTENCE,ANNOTATION,LABEL,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,SET,IN_DEV_SET,gpt-4o_long-german-wv,gpt-4o_long-wv,gpt-4o_medium,gpt-4o_short,Qwen2.5-32B_short,Qwen2.5-32B_medium,Qwen2.5-32B_long,Qwen2.5-32B_long-german,Qwen2.5-3B_short,Qwen2.5-3B_medium,Qwen2.5-3B_long,Qwen2.5-3B_long-german,Qwen2.5-7B_short,Qwen2.5-7B_medium,Qwen2.5-7B_long,Qwen2.5-7B_long-german,gemma2:2b_short,gemma2:2b_medium,gemma2:2b_long,gemma2:2b_long-german,gemma2:9b_short,gemma2:9b_medium,gemma2:9b_long,gemma2:9b_long-german,gemma2:27b_short,gemma2:27b_medium,gemma2:27b_long,gemma2:27b_long-german
742,In nördliche Richtung folgt man einem gut befestigten Weg (ca. 4km) in nördliche Richtung der zum Picknick-Platz El Pinarillo.,nein,0,nein,teilweise,nein,set_2_wv,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False
743,"Die drei Seen Lough Leane, Muckross Lake und Upper Lake des Killarney-Nationalparks.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
744,"Die Feinerschliessung der Ortschaft mit dem öffentlichen Verkehr ist mit Buslinien gewährleistet, welche alle über den Bahnhof Pfäffikon SZ fahren.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
745,Mairie: Das Rathaus im Kolonialstil liegt in einem kleinen Park.,ja,1,ja,ja,ja,set_2_wv,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True
746,"Die Blütezeit der Stadt dauerte auch unter der Herrschaft der Stauffer an, nachdem Friedrich II von Hohenstaufen die Stadt zu seiner Residenzstadt ausgebaut hatte.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
747,Dazu eignet sich die Seite des National Park Service (NPS) der USA oder das Buch von Tom Snyder sehr gut.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
748,Der Erlebnispark Tripsdrill ist in dritter Generation familiengeführt von der Betreiberfamilie Fischer.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
749,"Der nächste Flughafen ist der von Bozen (www.abd-airport.it), weitere Flughäfen befinden sich in Verona, in Innsbruck (ca. 2 Autostunden) und in München (ca. 3-4 Autostunden).",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
750,"Der Ring von Brodgar ist eine jungsteinzeitliche Henge mit einer Steinkreissetzung und liegt ca. 16km westlich von Kirkwall auf der Orkneyinsel Mainland, auf einer Landzunge zwischen dem Loch of Stenness und dem Loch of Harray.",ja,1,nein,teilweise,ja,set_2_wv,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,True,True,False,False
751,"Pod kovač: Sehr kleiner Strand unmittelbar unter der Altstadt, vom Hafen erreichbar.",ja,1,ja,ja,ja,set_2_wv,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True
752,Mit dem Fahrrad kommt man ebenfalls bequem an den See.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
753,Der Ort liegt an mehreren Seen an der Allensteiner Seenplatte.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,False,True,True,True,False
754,"An Burhave führt die L 858, die Küstenstraße Butjadingens vorbei.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
755,Die Gemeinde ist über die Hauptverkehrsstraße SS 44 erreichbar.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
756,Geologisch handelt es sich bei der Insel Réunion mit ihrem aktiven Vulkan Piton de la Fournaise und dem erloschenem Vulkan Piton des Neiges um einen einzigen riesigen Schildvulkan.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False
757,Es ist auch die Welthauptstadt des Salsa-Tanzes.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
758,"Die Juraberge der Montagne du Grand Colombier, rund 30 km nördlich. .",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False
759,Der Fährhafen Liepāja wird von Terrabalt betrieben.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
760,Nahegelegene Fährhäfen gibt es in Ágios Nikólaos und Sitía (weiter siehe Straßen).,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
761,Es herrscht ein quirliges Leben in der knapp 20 000 Einwohner großen Stadt.,ja,1,ja,unklar,ja,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
762,"Die Waldkarpaten sind seit dem Zweiten Weltkrieg so gut wie unbewohnt, und im Nationalpark leben noch Bären, Wölfe und Luchse.",ja,1,ja,nein,ja,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
763,"Delitzsch ist eine Stadt in der Leipziger Tieflandsbucht, im Nordwesten von Sachsen.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False
764,Ein erster schriftlicher Beleg im Jahre 1475 für „das grosse Werck im Stifft Bamberg“ durch den Orgelmacher Conrad Rotenburger aus Nürnberg ist gesichert.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
765,"Mit dem Hafen Grimberg endete die Erzbahntrasse, hier wurden Kohle, Erz, Holz, Eisen- und Stahlerzeugnisse verschifft - zu der Zeit gab es hier noch keine Brücke.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False
766,Es gibt auf dem Flughafen Hannover zwei Lounges.,ja,1,ja,nein,ja,set_2_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False
767,U.S.A.: Mit Kindern empfiehlt sich ein Besuch im Children's Fairyland at Lakeside Park am Nordufer vom Lake Merritt.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False
768,"Wiley Post Airport: kleiner regionaler Flughafen, touristisch wenig bedeutungsvoll.",ja,1,nein,ja,ja,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False
769,Lodge Park: Eine elegante Tribüne aus dem 17. Jh.,ja,1,ja,ja,ja,set_2_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False
770,"Im Obergeschoss einer Fischhalle auf dem Gelände des Fischereihafens (Port de pêche) untergebracht, sehr gut besucht.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False
771,"Gasthof ""Wengers Brettl"": Gemütliche Weinstube mit Sonnenterrasse über den Dächern von Nördlingen in einem traditionsreichen Haus in der Innenstadt.",ja,1,ja,ja,ja,set_2_wv,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
772,Art Centrum: Es ist als Museum und Galerie dem von 1890-1918 lebenden Maler Egon Schiele gewidmet ist.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
773,"Zu den Highlights Nordsulawesis zählt der direkt vor der Küste der Stadt gelegene marine Nationalpark Bunaken, den man in einer Stunde mit dem Boot erreichen kann.",teilweise,0,nein,nein,teilweise,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False
774,"In den häufigen Fällen, in denen die Hauptstraße nicht geradlinig durchs Städtchen führt, helfen sie nicht weiter, auf den Michelin-Karten kann man sich über den Hauptstraßenverlauf orientieren.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
775,Kuznetsova-Straße 17: Jugendstil-Holzhaus auf zwei Etagen mit einem Erkerfenster und einem vierseitigen Turm.,ja,1,ja,ja,ja,set_2_wv,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
776,Dreiweibern ist ein Ortsteil von Lohsa am Nordrand des Sees.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,False,True,True,False,False
777,"Die ehemalige Bahnstrecke der Chemins de fer du Calvados wurde bereits vor dem Zweiten Weltkrieg stillgelegt, aus dem ehem. Bahnhof wurde ein Kino.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
778,Stratoni: sehr kleiner Hafen. .,ja,1,ja,ja,ja,set_2_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False
779,Von der Provinzhauptstadt La Rioja aus nimmt man ebenfalls die RN 38 nach Süden bis Patquía und dann die RN 74 nach Westen.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
780,Auf Landstraßen geht es am Nordrand der Chiemgauer Alpen entlang über Nußdorf am Inn und Frasdorf weiter nach Aschau im Chiemgau.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False
781,Hartman National Park: Dieser Park befindet sich im Südwesten von Grenada und schützt ein Küstengebiet mit Mangrovenwäldern und Korallenriffen.,ja,1,ja,nein,ja,set_2_wv,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,False
782,"Die markierten Wanderwege, insbesondere am Kammwanderweg, sollten nicht verlassen werden, da zum Beispiel bei den Schneekesseln und den Karseen Absturzgefahr besteht.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False
783,"Am Ostende des Dorfes gelegen, beherbergt er zahlreiche Makaken-Affenfamilien.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False
784,Vogel: Kleiner Badesee bei Geinsheim.,ja,1,nein,ja,ja,set_2_wv,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False
785,"Die an sich eher unbedeutende Gemeinde ist die Hauptstadt der 1970 eingerichteten gleichnamigen Provinz, die den Westteil der Region einnimmt, und Bischofssitz.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
786,Für Individualflieger kommt auch der Flughafen Annecy Haute-Savoie Mont Blanc in Betracht.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
787,"In der Innenstadt von Puerto de la Cruz gibt es, wie in allen Touristenzentren, eine Vielzahl von Geschäften und Boutiquen.",ja,1,ja,ja,ja,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False
