ID,SENTENCE,ANNOTATION,LABEL,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,SET,IN_DEV_SET,gpt-4o_long-german,gpt-4o_long,gpt-4o_medium,gpt-4o_short,gemma2:2b_short,gemma2:2b_medium,gemma2:2b_long,gemma2:2b_long-german,gemma2:9b_short,gemma2:9b_medium,gemma2:9b_long,gemma2:9b_long-german,gemma2:27b_short,gemma2:27b_medium,gemma2:27b_long,gemma2:27b_long-german,Qwen2.5:3B_short,Qwen2.5:3B_medium,Qwen2.5:3B_long,Qwen2.5:3B_long-german,Qwen2.5:7B_short,Qwen2.5:7B_medium,Qwen2.5:7B_long,Qwen2.5:7B_long-german,Qwen2.5:32B_short,Qwen2.5:32B_medium,Qwen2.5:32B_long,Qwen2.5:32B_long-german
3502,"In solchen Fällen das Pathetisch-nehmen abweisen und sich selber alles Pathetischen enthalten, ist der gute Ton bei allen höheren Menschen: und wer sich an ihn gewöhnt hat, dem ist die Naivität wiedergeschenkt.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3503,"""Und damit zog sie vor meinen erstaunten Augen zwei glänzend gewichste Schuhe hervor und stellte sie auf den Tisch.",nein,0,,,,set_9_gt,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3504,"Gunnar wurde wütend und schlug mit der geballten Faust gegen die Tür:""Komm jetzt herunter"", sagte er,""wir müssen die Sache zusammen besprechen.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3505,"Ganz nah', vom verwahrlosten Nachbargarten her, schimmerten drei farbige Flecke, der rote Rock, das graue Linnenhemd und das bunte Kopftuch eines Frauenzimmers, das, am Boden kauernd, mit einem Messer die Erde eines Beetes lockerte und alles, was da schon grün aufgeschossen war, mit Stumpf und Stiel ausjätete.",nein,0,,,,set_9_gt,False,False,False,False,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False
3506,"Bin auch frohgemut, daß meine Jahre baldig zu End laufen und ich an die Trave heimkehren kann, einmal wieder grüne Erde und blühendes Gezweig zu schauen.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3507,"Des Schulzen sein Peter war in der Stadt, Dielenbretter holen für des Schulzen feine Stube, die er neu dielen will.",nein,0,,,,set_9_gt,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3508,Aber der hiesige Platz soll keinen Schaden erleiden.,nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3509,"Als Mark die Fenster untersuchte, fand er, daß sie alle von innen befestigt waren.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3510,"Aber ich rede hier als Ratsherr der Reichsstadt und sage: Fordert unser Recht und gebt dem Grafen das seine: dem Grafen ist der Hund verfallen, weil er seinen Wildbann durchbrochen; uns ist der Forstwart verfallen, weil er unseren Burgfrieden verletzt hat.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3511,"– – Wenn du nun mittels eines solchen nacheinander die Kraft aller der Stromfälle, all' der kleinen Stromfälle im ganzen Tal miteinander verbinden könntest, so würde das schließlich wie ein großer, vereinigter mächtiger Wasserfall wirken, der alles treiben könnte, was diese Stadt nötig hat, elektrische Beleuchtung und – nun, meine Pläne behalte ich, bis die Zeit da ist, für mich. Wenn ich plauderte, so würden die Bauern über uns auch gar bald begreifen, daß sie Goldklumpen im Strom haben.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3512,"AugustWestlicher Kriegsschauplatz... Zwischen Oise und Aisne hat gestern der seit einigen Tagen erwartete, am 18. und 19.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3513,Wo doch die Gnädige im Schlafzimmer einen Wandtresor hat!!,nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3514,"An beiden Enden des erhabenen, des toten Platzes, erheben sich die beiden großen Moscheen Ispahans und begrüßen sich aus weiter Ferne, sie lassen ihre bunten Kuppeln, ihre seltsamen, mit Arabesken verzierten Spindeln in den hellen Sonnenstrahlen leuchten: die eine sehr alt, sehr heilig, die Freitagsmoschee, ist mit gelbem Gold bekleidet, das durch ein wenig Grün noch mehr hervorgehoben wird; die andere, die Königin allen Blaus, des tiefen Blaus und des blassen Himmelblaus, ist die kaiserliche Moschee.",ja,1,,,,set_9_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True
3515,"Sie sah zum Fenster hinaus, das nach dem Garten ging.",nein,0,,,,set_9_gt,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
3516,Der Geigenbauer am Fenster ist traurig geworden.,nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3517,"In einem Zimmer, das nur von flackernder Ofenglut unsicher beleuchtet war, nahm er mir rasch Hut und Mantel ab und zog mich mit sich auf ein Sofa.",nein,0,,,,set_9_gt,False,False,False,False,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
3518,"Im Bett hörte das Frösteln auf, aber die Hitze wurde immer größer.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3519,"Das Herz schlug ihm so laut, dass ihm der Athem ausging und er unten in der Max Josephstraße eine Weile stille stehen musste.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3520,Dann ging er nach der Stadt.,nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3521,"Er war der erste in der Reihe der aus der Hauptstadt zur Regierung der Westlichen Provinz herübergesandten Politiker, der das Benehmen Charles Goulds in amtlichen Unterredungen als beleidigend unabhängig empfand.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3522,"Als Pietsch jetzt den Dichter seinen Ruhm würdevoll in dem schäbigen alten Rocke bergen sah, öffnete er mutig die Knöpfe seines Kammgarn-Festkleides, dessen""glänzendes"" Exterieur ihn ein wenig bedrückte, und dessen innere kunstvolle Mosaikarbeiten er sorgsam unter Verschluß gehalten hatte.",nein,0,,,,set_9_gt,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3523,"So fesselte das junge Weib keineswegs durch plastische Formenschönheit, besaß aber etwas bei den antiken Steingebilden Seltenes, eine naturwahre, einfache, mädchenhafte Anmut, die den Eindruck regte, ihm Leben einzuflößen.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3524,"Es war gut genug, und ich hätte dem lieben Gott und der Stadt gedankt, nur wollten sie auch dort nichts von uns wissen, wegen der Mutter.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3525,"An der Ecke der Großen Salzstraße zu Naumburg, schräg gegenüber der uralten Kirche des Stadtheiligen Sankt Wenzeslaus stand ein riesiges, bis unter das hohe Dach massives Steinhaus.",ja,1,,,,set_9_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True
3526,"Zweifle nicht, fürchte nicht, sondern liebe Gott, deinen Vater im Himmel und auf Erden!",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3527,"Der Löwe hatte sich im Augenblick des Schusses emporgeschnellt; er stürzte mitten im Sprunge zur Erde, wälzte sich einige Male hin und her und blieb dann unbeweglich liegen.",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3528,Auf dem Platze waren zwei offene Verschläge aus Mattenflechtwerk errichtet.,ja,1,,,,set_9_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True
3529,"Aber nun die weiteren Gründe Deiner Reise?""""Schneeberg.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3530,"Grether Fritz eilte über den Hof und schien eine Gestalt der Unterwelt, die geht, das Tor des Tages zu öffnen, im Dorf erklangen Erkennungsrufe und das Rattern von Fahrzeugen, die wahrscheinlich alle hierherdrängten, um durch das offene Tor in den Morgen einzufahren... Einen Augenblick stand sie wie eine Tragödin auf der kleinen Freitreppe zwischen den altmodischen Kandelabern aus Milchglas... Sie entschied sich für den Weg durch den Garten, durchschritt Flur und Salon und fand zu ihrem Schrecken die Tür dort offen.",nein,0,,,,set_9_gt,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3531,"Dieser in der Nordwestecke der Altstadt liegende Bau ist von einem tiefen Graben umgeben und hat hohe, dicke Mauern, welche von Türmen verstärkt werden.",ja,1,,,,set_9_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True
3532,"Und über den taghellen Almen hob sich die reine, schöne Fackel des Berges in das tiefe Blau der kommenden Nacht.",ja,1,,,,set_9_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True
3533,"Man kann dort sehr bequem alles hören, was er in seinem Arbeits- und Speisezimmer am Telefon spricht.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3534,"Da trat gerade aus dem Nebenzimmer der Direktor-Stellvertreter, sah lächelnd K. im Winterrock mit den Herren verhandeln und fragte:""Sie gehen jetzt weg, Herr Prokurist?",nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3535,Er sah die Asaker des Reïs Effendina sich nach dem Platze wenden.,nein,0,,,,set_9_gt,False,False,False,False,False,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3536,"Arbeiten, Brot essen, ein Loch für sich, seine Kinder erziehen und in seinem Bett sterben...""""Und nicht geschlagen werden,"" fügte Coupeau lustig hinzu.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3537,"Sie wagen sich aus der Stadt heraus?""",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3538,"Die Brunnen an der Zürichbergstraße unter den Bäumen waren um so gesprächiger, je mehr die Blätter schwiegen.",nein,0,,,,set_9_gt,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,False
3539,"""Da sprengen vier Kundschaftsreiter über die Straße her.",nein,0,,,,set_9_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3540,"Aber er ist eingesessen hier und pflegt die Pflanzen der Seelen, versorgt sie ununterbrochen mit dem Gnadenwasser seiner schlichten Erziehung – sich kaum bewußt dabei, daß er Danaidenkrüge schleppt; daß die Schwammerde dieser Inseln die Hälfte mindestens des Segens wie ein Filter schluckt und nur spärliche und vergängliche Pflänzchen daraus erzeugt.",nein,0,,,,set_9_gt,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
